CountyCode,CountyName,DistrictCode,DistrictName,SchoolCode,SchoolName,Grade_Subject,Subject,MetExcExpPerc,Year
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,4,COMMUNICATIONS HIGH SCHOOL,Grade 11,LAL,89,2017-18
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,10,HIGH TECHNOLOGY HIGH SCHOOL,Grade 9,LAL,100,2017-18
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,10,HIGH TECHNOLOGY HIGH SCHOOL,Grade 10,LAL,96,2017-18
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,10,HIGH TECHNOLOGY HIGH SCHOOL,Grade 11,LAL,100,2017-18
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,20,MARINE ACADEMY OF SCIENCE AND TECHNOLOGY,Grade 9,LAL,96,2017-18
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,20,MARINE ACADEMY OF SCIENCE AND TECHNOLOGY,Grade 10,LAL,97,2017-18
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,20,MARINE ACADEMY OF SCIENCE AND TECHNOLOGY,Grade 11,LAL,59,2017-18
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,25,ACADEMY OF ALLIED HEALTH AND SCIENCE,Grade 9,LAL,100,2017-18
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,25,ACADEMY OF ALLIED HEALTH AND SCIENCE,Grade 10,LAL,92,2017-18
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,25,ACADEMY OF ALLIED HEALTH AND SCIENCE,Grade 11,LAL,96,2017-18
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,28,BIOTECHNOLOGY HIGH SCHOOL,Grade 9,LAL,99,2017-18
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,28,BIOTECHNOLOGY HIGH SCHOOL,Grade 10,LAL,100,2017-18
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,28,BIOTECHNOLOGY HIGH SCHOOL,Grade 11,LAL,94,2017-18
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,301,ACADEMY OF LAW & PUBLIC SAFETY,Grade 11,LAL,23,2017-18
25,MONMOUTH,3270,MONMOUTH REGIONAL,50,MONMOUTH REGIONAL HIGH SCHOOL,Grade 9,LAL,55,2017-18
25,MONMOUTH,3270,MONMOUTH REGIONAL,50,MONMOUTH REGIONAL HIGH SCHOOL,Grade 10,LAL,40,2017-18
25,MONMOUTH,3270,MONMOUTH REGIONAL,50,MONMOUTH REGIONAL HIGH SCHOOL,Grade 11,LAL,25,2017-18
25,MONMOUTH,3500,NEPTUNE CITY,60,WOODROW WILSON,Grade 3,LAL,31,2017-18
25,MONMOUTH,3500,NEPTUNE CITY,60,WOODROW WILSON,Grade 4,LAL,39,2017-18
25,MONMOUTH,3500,NEPTUNE CITY,60,WOODROW WILSON,Grade 5,LAL,43,2017-18
25,MONMOUTH,3500,NEPTUNE CITY,60,WOODROW WILSON,Grade 6,LAL,36,2017-18
25,MONMOUTH,3500,NEPTUNE CITY,60,WOODROW WILSON,Grade 7,LAL,38,2017-18
25,MONMOUTH,3500,NEPTUNE CITY,60,WOODROW WILSON,Grade 8,LAL,51,2017-18
25,MONMOUTH,3510,NEPTUNE TWP,50,NEPTUNE HIGH SCHOOL,Grade 9,LAL,29,2017-18
25,MONMOUTH,3510,NEPTUNE TWP,50,NEPTUNE HIGH SCHOOL,Grade 10,LAL,29,2017-18
25,MONMOUTH,3510,NEPTUNE TWP,50,NEPTUNE HIGH SCHOOL,Grade 11,LAL,24,2017-18
25,MONMOUTH,3510,NEPTUNE TWP,55,NEPTUNE MIDDLE SCHOOL,Grade 6,LAL,24,2017-18
25,MONMOUTH,3510,NEPTUNE TWP,55,NEPTUNE MIDDLE SCHOOL,Grade 7,LAL,39,2017-18
25,MONMOUTH,3510,NEPTUNE TWP,55,NEPTUNE MIDDLE SCHOOL,Grade 8,LAL,27,2017-18
25,MONMOUTH,3510,NEPTUNE TWP,61,GABLES ELEMENTARY SCHOOL,Grade 3,LAL,20,2017-18
25,MONMOUTH,3510,NEPTUNE TWP,61,GABLES ELEMENTARY SCHOOL,Grade 4,LAL,28,2017-18
25,MONMOUTH,3510,NEPTUNE TWP,61,GABLES ELEMENTARY SCHOOL,Grade 5,LAL,43,2017-18
25,MONMOUTH,3510,NEPTUNE TWP,63,GREEN GROVE ELEMENTARY SCHOOL,Grade 3,LAL,18,2017-18
25,MONMOUTH,3510,NEPTUNE TWP,63,GREEN GROVE ELEMENTARY SCHOOL,Grade 4,LAL,23,2017-18
25,MONMOUTH,3510,NEPTUNE TWP,63,GREEN GROVE ELEMENTARY SCHOOL,Grade 5,LAL,29,2017-18
25,MONMOUTH,3510,NEPTUNE TWP,80,MIDTOWN COMMUNITY ELEMENTARY SCHOOL,Grade 3,LAL,16,2017-18
25,MONMOUTH,3510,NEPTUNE TWP,80,MIDTOWN COMMUNITY ELEMENTARY SCHOOL,Grade 4,LAL,14,2017-18
25,MONMOUTH,3510,NEPTUNE TWP,80,MIDTOWN COMMUNITY ELEMENTARY SCHOOL,Grade 5,LAL,22,2017-18
25,MONMOUTH,3510,NEPTUNE TWP,90,SHARK RIVER HILLS ELEMENTARY SCHOOL,Grade 3,LAL,33,2017-18
25,MONMOUTH,3510,NEPTUNE TWP,90,SHARK RIVER HILLS ELEMENTARY SCHOOL,Grade 4,LAL,50,2017-18
25,MONMOUTH,3510,NEPTUNE TWP,90,SHARK RIVER HILLS ELEMENTARY SCHOOL,Grade 5,LAL,35,2017-18
25,MONMOUTH,3510,NEPTUNE TWP,100,SUMMERFIELD ELEMENTARY SCHOOL,Grade 3,LAL,39,2017-18
25,MONMOUTH,3510,NEPTUNE TWP,100,SUMMERFIELD ELEMENTARY SCHOOL,Grade 4,LAL,43,2017-18
25,MONMOUTH,3510,NEPTUNE TWP,100,SUMMERFIELD ELEMENTARY SCHOOL,Grade 5,LAL,42,2017-18
25,MONMOUTH,3810,OCEAN TWP,30,OCEAN TOWNSHIP HIGH SCHOOL,Grade 9,LAL,56,2017-18
25,MONMOUTH,3810,OCEAN TWP,30,OCEAN TOWNSHIP HIGH SCHOOL,Grade 10,LAL,33,2017-18
25,MONMOUTH,3810,OCEAN TWP,30,OCEAN TOWNSHIP HIGH SCHOOL,Grade 11,LAL,21,2017-18
25,MONMOUTH,3810,OCEAN TWP,40,TOWNSHIP OF OCEAN INTERMEDIATE SCHOOL,Grade 5,LAL,63,2017-18
25,MONMOUTH,3810,OCEAN TWP,40,TOWNSHIP OF OCEAN INTERMEDIATE SCHOOL,Grade 6,LAL,49,2017-18
25,MONMOUTH,3810,OCEAN TWP,40,TOWNSHIP OF OCEAN INTERMEDIATE SCHOOL,Grade 7,LAL,64,2017-18
25,MONMOUTH,3810,OCEAN TWP,40,TOWNSHIP OF OCEAN INTERMEDIATE SCHOOL,Grade 8,LAL,56,2017-18
25,MONMOUTH,3810,OCEAN TWP,60,OCEAN TOWNSHIP ELEMENTARY SCHOOL,Grade 3,LAL,25,2017-18
25,MONMOUTH,3810,OCEAN TWP,60,OCEAN TOWNSHIP ELEMENTARY SCHOOL,Grade 4,LAL,42,2017-18
25,MONMOUTH,3810,OCEAN TWP,70,WANAMASSA ELEMENTARY SCHOOL,Grade 3,LAL,80,2017-18
25,MONMOUTH,3810,OCEAN TWP,70,WANAMASSA ELEMENTARY SCHOOL,Grade 4,LAL,82,2017-18
25,MONMOUTH,3810,OCEAN TWP,80,WAYSIDE ELEMENTARY SCHOOL,Grade 3,LAL,52,2017-18
25,MONMOUTH,3810,OCEAN TWP,80,WAYSIDE ELEMENTARY SCHOOL,Grade 4,LAL,61,2017-18
25,MONMOUTH,3830,OCEANPORT BORO,30,MAPLE PLACE MIDDLE SCHOOL,Grade 5,LAL,64,2017-18
25,MONMOUTH,3830,OCEANPORT BORO,30,MAPLE PLACE MIDDLE SCHOOL,Grade 6,LAL,89,2017-18
25,MONMOUTH,3830,OCEANPORT BORO,30,MAPLE PLACE MIDDLE SCHOOL,Grade 7,LAL,82,2017-18
25,MONMOUTH,3830,OCEANPORT BORO,30,MAPLE PLACE MIDDLE SCHOOL,Grade 8,LAL,78,2017-18
25,MONMOUTH,3830,OCEANPORT BORO,50,WOLF HILL ELEMENTARY SCHOOL,Grade 3,LAL,81,2017-18
25,MONMOUTH,3830,OCEANPORT BORO,50,WOLF HILL ELEMENTARY SCHOOL,Grade 4,LAL,86,2017-18
25,MONMOUTH,4360,RED BANK BORO,60,RED BANK MIDDLE SCHOOL,Grade 4,LAL,43,2017-18
25,MONMOUTH,4360,RED BANK BORO,60,RED BANK MIDDLE SCHOOL,Grade 5,LAL,32,2017-18
25,MONMOUTH,4360,RED BANK BORO,60,RED BANK MIDDLE SCHOOL,Grade 6,LAL,58,2017-18
25,MONMOUTH,4360,RED BANK BORO,60,RED BANK MIDDLE SCHOOL,Grade 7,LAL,56,2017-18
25,MONMOUTH,4360,RED BANK BORO,60,RED BANK MIDDLE SCHOOL,Grade 8,LAL,62,2017-18
25,MONMOUTH,4360,RED BANK BORO,75,RED BANK PRIMARY SCHOOL,Grade 3,LAL,48,2017-18
25,MONMOUTH,4365,RED BANK REGIONAL,50,RED BANK REGIONAL HIGH SCHOOL,Grade 9,LAL,64,2017-18
25,MONMOUTH,4365,RED BANK REGIONAL,50,RED BANK REGIONAL HIGH SCHOOL,Grade 10,LAL,60,2017-18
25,MONMOUTH,4365,RED BANK REGIONAL,50,RED BANK REGIONAL HIGH SCHOOL,Grade 11,LAL,43,2017-18
25,MONMOUTH,4520,ROOSEVELT BORO,50,ROOSEVELT PUBLIC SCHOOL,Grade 3,LAL,90,2017-18
25,MONMOUTH,4520,ROOSEVELT BORO,50,ROOSEVELT PUBLIC SCHOOL,Grade 4,LAL,9999999,2017-18
25,MONMOUTH,4520,ROOSEVELT BORO,50,ROOSEVELT PUBLIC SCHOOL,Grade 5,LAL,93,2017-18
25,MONMOUTH,4520,ROOSEVELT BORO,50,ROOSEVELT PUBLIC SCHOOL,Grade 6,LAL,82,2017-18
25,MONMOUTH,4570,RUMSON BORO,40,DEANE-PORTER ELEMENTARY SCHOOL,Grade 3,LAL,86,2017-18
25,MONMOUTH,4570,RUMSON BORO,50,FORRESTDALE SCHOOL,Grade 4,LAL,95,2017-18
25,MONMOUTH,4570,RUMSON BORO,50,FORRESTDALE SCHOOL,Grade 5,LAL,90,2017-18
25,MONMOUTH,4570,RUMSON BORO,50,FORRESTDALE SCHOOL,Grade 6,LAL,89,2017-18
25,MONMOUTH,4570,RUMSON BORO,50,FORRESTDALE SCHOOL,Grade 7,LAL,96,2017-18
25,MONMOUTH,4570,RUMSON BORO,50,FORRESTDALE SCHOOL,Grade 8,LAL,90,2017-18
25,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,50,RUMSON-FAIR HAVEN REGIONAL HIGH SCHOOL,Grade 9,LAL,83,2017-18
25,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,50,RUMSON-FAIR HAVEN REGIONAL HIGH SCHOOL,Grade 10,LAL,63,2017-18
25,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,50,RUMSON-FAIR HAVEN REGIONAL HIGH SCHOOL,Grade 11,LAL,22,2017-18
25,MONMOUTH,4690,SEA GIRT BORO,50,SEA GIRT ELEMENTARY SCHOOL,Grade 3,LAL,100,2017-18
25,MONMOUTH,4690,SEA GIRT BORO,50,SEA GIRT ELEMENTARY SCHOOL,Grade 4,LAL,86,2017-18
25,MONMOUTH,4690,SEA GIRT BORO,50,SEA GIRT ELEMENTARY SCHOOL,Grade 5,LAL,92,2017-18
25,MONMOUTH,4690,SEA GIRT BORO,50,SEA GIRT ELEMENTARY SCHOOL,Grade 6,LAL,92,2017-18
25,MONMOUTH,4690,SEA GIRT BORO,50,SEA GIRT ELEMENTARY SCHOOL,Grade 7,LAL,94,2017-18
25,MONMOUTH,4690,SEA GIRT BORO,50,SEA GIRT ELEMENTARY SCHOOL,Grade 8,LAL,100,2017-18
25,MONMOUTH,4760,SHORE REGIONAL,50,SHORE REGIONAL HIGH SCHOOL,Grade 9,LAL,60,2017-18
25,MONMOUTH,4760,SHORE REGIONAL,50,SHORE REGIONAL HIGH SCHOOL,Grade 10,LAL,62,2017-18
25,MONMOUTH,4760,SHORE REGIONAL,50,SHORE REGIONAL HIGH SCHOOL,Grade 11,LAL,35,2017-18
25,MONMOUTH,4770,SHREWSBURY BORO,50,SHREWSBURY BOROUGH ELEMENTARY SCHOOL,Grade 3,LAL,68,2017-18
25,MONMOUTH,4770,SHREWSBURY BORO,50,SHREWSBURY BOROUGH ELEMENTARY SCHOOL,Grade 4,LAL,86,2017-18
25,MONMOUTH,4770,SHREWSBURY BORO,50,SHREWSBURY BOROUGH ELEMENTARY SCHOOL,Grade 5,LAL,61,2017-18
25,MONMOUTH,4770,SHREWSBURY BORO,50,SHREWSBURY BOROUGH ELEMENTARY SCHOOL,Grade 6,LAL,77,2017-18
25,MONMOUTH,4770,SHREWSBURY BORO,50,SHREWSBURY BOROUGH ELEMENTARY SCHOOL,Grade 7,LAL,76,2017-18
25,MONMOUTH,4770,SHREWSBURY BORO,50,SHREWSBURY BOROUGH ELEMENTARY SCHOOL,Grade 8,LAL,69,2017-18
25,MONMOUTH,4980,SPRING LAKE BORO,50,H W MOUNTZ ELEMENTARY SCHOOL,Grade 3,LAL,91,2017-18
25,MONMOUTH,4980,SPRING LAKE BORO,50,H W MOUNTZ ELEMENTARY SCHOOL,Grade 4,LAL,86,2017-18
25,MONMOUTH,4980,SPRING LAKE BORO,50,H W MOUNTZ ELEMENTARY SCHOOL,Grade 5,LAL,61,2017-18
25,MONMOUTH,4980,SPRING LAKE BORO,50,H W MOUNTZ ELEMENTARY SCHOOL,Grade 6,LAL,100,2017-18
25,MONMOUTH,4980,SPRING LAKE BORO,50,H W MOUNTZ ELEMENTARY SCHOOL,Grade 7,LAL,97,2017-18
25,MONMOUTH,4980,SPRING LAKE BORO,50,H W MOUNTZ ELEMENTARY SCHOOL,Grade 8,LAL,100,2017-18
25,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,50,SPRING LAKE HEIGHTS ELEMENTARY SCHOOL,Grade 3,LAL,57,2017-18
25,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,50,SPRING LAKE HEIGHTS ELEMENTARY SCHOOL,Grade 4,LAL,90,2017-18
25,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,50,SPRING LAKE HEIGHTS ELEMENTARY SCHOOL,Grade 5,LAL,77,2017-18
25,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,50,SPRING LAKE HEIGHTS ELEMENTARY SCHOOL,Grade 6,LAL,92,2017-18
25,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,50,SPRING LAKE HEIGHTS ELEMENTARY SCHOOL,Grade 7,LAL,86,2017-18
25,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,50,SPRING LAKE HEIGHTS ELEMENTARY SCHOOL,Grade 8,LAL,93,2017-18
25,MONMOUTH,5185,TINTON FALLS,50,SWIMMING RIVER SCHOOL,Grade 3,LAL,62,2017-18
25,MONMOUTH,5185,TINTON FALLS,50,SWIMMING RIVER SCHOOL,Grade 4,LAL,74,2017-18
25,MONMOUTH,5185,TINTON FALLS,50,SWIMMING RIVER SCHOOL,Grade 5,LAL,65,2017-18
25,MONMOUTH,5185,TINTON FALLS,70,TINTON FALLS MIDDLE SCHOOL,Grade 6,LAL,66,2017-18
25,MONMOUTH,5185,TINTON FALLS,70,TINTON FALLS MIDDLE SCHOOL,Grade 7,LAL,75,2017-18
25,MONMOUTH,5185,TINTON FALLS,70,TINTON FALLS MIDDLE SCHOOL,Grade 8,LAL,80,2017-18
25,MONMOUTH,5230,UNION BEACH,50,MEMORIAL SCHOOL,Grade 3,LAL,45,2017-18
25,MONMOUTH,5230,UNION BEACH,50,MEMORIAL SCHOOL,Grade 4,LAL,62,2017-18
25,MONMOUTH,5230,UNION BEACH,50,MEMORIAL SCHOOL,Grade 5,LAL,66,2017-18
25,MONMOUTH,5230,UNION BEACH,50,MEMORIAL SCHOOL,Grade 6,LAL,64,2017-18
25,MONMOUTH,5230,UNION BEACH,50,MEMORIAL SCHOOL,Grade 7,LAL,55,2017-18
25,MONMOUTH,5230,UNION BEACH,50,MEMORIAL SCHOOL,Grade 8,LAL,66,2017-18
25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,50,ALLENTOWN HIGH SCHOOL,Grade 9,LAL,74,2017-18
25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,50,ALLENTOWN HIGH SCHOOL,Grade 10,LAL,59,2017-18
25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,50,ALLENTOWN HIGH SCHOOL,Grade 11,LAL,51,2017-18
25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,60,NEWELL ELEMENTARY SCHOOL,Grade 3,LAL,64,2017-18
25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,60,NEWELL ELEMENTARY SCHOOL,Grade 4,LAL,59,2017-18
25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,70,STONEBRIDGE MIDDLE SCHOOL,Grade 5,LAL,55,2017-18
25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,70,STONEBRIDGE MIDDLE SCHOOL,Grade 6,LAL,54,2017-18
25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,70,STONEBRIDGE MIDDLE SCHOOL,Grade 7,LAL,67,2017-18
25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,70,STONEBRIDGE MIDDLE SCHOOL,Grade 8,LAL,73,2017-18
25,MONMOUTH,5420,WALL TWP,50,WALL HIGH SCHOOL,Grade 9,LAL,62,2017-18
25,MONMOUTH,5420,WALL TWP,50,WALL HIGH SCHOOL,Grade 10,LAL,47,2017-18
25,MONMOUTH,5420,WALL TWP,50,WALL HIGH SCHOOL,Grade 11,LAL,36,2017-18
25,MONMOUTH,5420,WALL TWP,60,ALLENWOOD ELEMENTARY SCHOOL,Grade 3,LAL,68,2017-18
25,MONMOUTH,5420,WALL TWP,60,ALLENWOOD ELEMENTARY SCHOOL,Grade 4,LAL,74,2017-18
25,MONMOUTH,5420,WALL TWP,60,ALLENWOOD ELEMENTARY SCHOOL,Grade 5,LAL,61,2017-18
25,MONMOUTH,5420,WALL TWP,70,CENTRAL ELEMENTARY SCHOOL,Grade 3,LAL,72,2017-18
25,MONMOUTH,5420,WALL TWP,70,CENTRAL ELEMENTARY SCHOOL,Grade 4,LAL,55,2017-18
25,MONMOUTH,5420,WALL TWP,70,CENTRAL ELEMENTARY SCHOOL,Grade 5,LAL,66,2017-18
25,MONMOUTH,5420,WALL TWP,75,WALL INTERMEDIATE SCHOOL,Grade 6,LAL,78,2017-18
25,MONMOUTH,5420,WALL TWP,75,WALL INTERMEDIATE SCHOOL,Grade 7,LAL,75,2017-18
25,MONMOUTH,5420,WALL TWP,75,WALL INTERMEDIATE SCHOOL,Grade 8,LAL,64,2017-18
25,MONMOUTH,5420,WALL TWP,77,OLD MILL ELEMENTARY SCHOOL,Grade 3,LAL,64,2017-18
25,MONMOUTH,5420,WALL TWP,77,OLD MILL ELEMENTARY SCHOOL,Grade 4,LAL,72,2017-18
25,MONMOUTH,5420,WALL TWP,77,OLD MILL ELEMENTARY SCHOOL,Grade 5,LAL,72,2017-18
25,MONMOUTH,5420,WALL TWP,80,WEST BELMAR ELEMENTARY SCHOOL,Grade 3,LAL,66,2017-18
25,MONMOUTH,5420,WALL TWP,80,WEST BELMAR ELEMENTARY SCHOOL,Grade 4,LAL,69,2017-18
25,MONMOUTH,5420,WALL TWP,80,WEST BELMAR ELEMENTARY SCHOOL,Grade 5,LAL,68,2017-18
25,MONMOUTH,5640,WEST LONG BRANCH BORO,50,FRANK ANTONIDES SCHOOL,Grade 5,LAL,74,2017-18
25,MONMOUTH,5640,WEST LONG BRANCH BORO,50,FRANK ANTONIDES SCHOOL,Grade 6,LAL,60,2017-18
25,MONMOUTH,5640,WEST LONG BRANCH BORO,50,FRANK ANTONIDES SCHOOL,Grade 7,LAL,73,2017-18
25,MONMOUTH,5640,WEST LONG BRANCH BORO,50,FRANK ANTONIDES SCHOOL,Grade 8,LAL,76,2017-18
25,MONMOUTH,5640,WEST LONG BRANCH BORO,80,BETTY MCELMON ELEMENTARY,Grade 3,LAL,70,2017-18
25,MONMOUTH,5640,WEST LONG BRANCH BORO,80,BETTY MCELMON ELEMENTARY,Grade 4,LAL,74,2017-18
27,MORRIS,450,BOONTON TOWN,20,BOONTON HIGH SCHOOL,Grade 9,LAL,62,2017-18
27,MORRIS,450,BOONTON TOWN,20,BOONTON HIGH SCHOOL,Grade 10,LAL,59,2017-18
27,MORRIS,450,BOONTON TOWN,20,BOONTON HIGH SCHOOL,Grade 11,LAL,35,2017-18
27,MORRIS,450,BOONTON TOWN,30,JOHN HILL SCHOOL,Grade 3,LAL,64,2017-18
27,MORRIS,450,BOONTON TOWN,30,JOHN HILL SCHOOL,Grade 4,LAL,62,2017-18
27,MORRIS,450,BOONTON TOWN,30,JOHN HILL SCHOOL,Grade 5,LAL,64,2017-18
27,MORRIS,450,BOONTON TOWN,30,JOHN HILL SCHOOL,Grade 6,LAL,49,2017-18
27,MORRIS,450,BOONTON TOWN,30,JOHN HILL SCHOOL,Grade 7,LAL,80,2017-18
27,MORRIS,450,BOONTON TOWN,30,JOHN HILL SCHOOL,Grade 8,LAL,66,2017-18
27,MORRIS,460,BOONTON TWP,60,ROCKAWAY VALLEY SCHOOL,Grade 3,LAL,87,2017-18
27,MORRIS,460,BOONTON TWP,60,ROCKAWAY VALLEY SCHOOL,Grade 4,LAL,86,2017-18
27,MORRIS,460,BOONTON TWP,60,ROCKAWAY VALLEY SCHOOL,Grade 5,LAL,84,2017-18
27,MORRIS,460,BOONTON TWP,60,ROCKAWAY VALLEY SCHOOL,Grade 6,LAL,87,2017-18
27,MORRIS,460,BOONTON TWP,60,ROCKAWAY VALLEY SCHOOL,Grade 7,LAL,86,2017-18
27,MORRIS,460,BOONTON TWP,60,ROCKAWAY VALLEY SCHOOL,Grade 8,LAL,95,2017-18
27,MORRIS,630,BUTLER BORO,20,BUTLER HIGH SCHOOL,Grade 9,LAL,57,2017-18
27,MORRIS,630,BUTLER BORO,20,BUTLER HIGH SCHOOL,Grade 10,LAL,48,2017-18
27,MORRIS,630,BUTLER BORO,20,BUTLER HIGH SCHOOL,Grade 11,LAL,31,2017-18
27,MORRIS,630,BUTLER BORO,25,AARON DECKER SCHOOL,Grade 3,LAL,60,2017-18
27,MORRIS,630,BUTLER BORO,25,AARON DECKER SCHOOL,Grade 4,LAL,78,2017-18
27,MORRIS,630,BUTLER BORO,30,RICHARD BUTLER SCHOOL,Grade 5,LAL,66,2017-18
27,MORRIS,630,BUTLER BORO,30,RICHARD BUTLER SCHOOL,Grade 6,LAL,76,2017-18
27,MORRIS,630,BUTLER BORO,30,RICHARD BUTLER SCHOOL,Grade 7,LAL,84,2017-18
27,MORRIS,630,BUTLER BORO,30,RICHARD BUTLER SCHOOL,Grade 8,LAL,67,2017-18
27,MORRIS,785,SCH DIST OF THE CHATHAMS,10,CHATHAM HIGH SCHOOL,Grade 9,LAL,83,2017-18
27,MORRIS,785,SCH DIST OF THE CHATHAMS,10,CHATHAM HIGH SCHOOL,Grade 10,LAL,58,2017-18
27,MORRIS,785,SCH DIST OF THE CHATHAMS,10,CHATHAM HIGH SCHOOL,Grade 11,LAL,44,2017-18
27,MORRIS,785,SCH DIST OF THE CHATHAMS,30,CHATHAM MIDDLE SCHOOL,Grade 6,LAL,78,2017-18
27,MORRIS,785,SCH DIST OF THE CHATHAMS,30,CHATHAM MIDDLE SCHOOL,Grade 7,LAL,83,2017-18
27,MORRIS,785,SCH DIST OF THE CHATHAMS,30,CHATHAM MIDDLE SCHOOL,Grade 8,LAL,82,2017-18
27,MORRIS,785,SCH DIST OF THE CHATHAMS,50,LAFAYETTE AVENUE SCHOOL,Grade 4,LAL,86,2017-18
27,MORRIS,785,SCH DIST OF THE CHATHAMS,50,LAFAYETTE AVENUE SCHOOL,Grade 5,LAL,86,2017-18
27,MORRIS,785,SCH DIST OF THE CHATHAMS,60,MILTON AVENUE SCHOOL,Grade 3,LAL,93,2017-18
27,MORRIS,785,SCH DIST OF THE CHATHAMS,70,WASHINGTON AVENUE SCHOOL,Grade 3,LAL,71,2017-18
27,MORRIS,785,SCH DIST OF THE CHATHAMS,80,SOUTHERN BOULEVARD SCHOOL,Grade 3,LAL,65,2017-18
27,MORRIS,820,CHESTER TWP,20,BLACK RIVER MIDDLE SCHOOL,Grade 6,LAL,73,2017-18
27,MORRIS,820,CHESTER TWP,20,BLACK RIVER MIDDLE SCHOOL,Grade 7,LAL,83,2017-18
27,MORRIS,820,CHESTER TWP,20,BLACK RIVER MIDDLE SCHOOL,Grade 8,LAL,82,2017-18
27,MORRIS,820,CHESTER TWP,30,BRAGG ELEMENTARY SCHOOL,Grade 3,LAL,63,2017-18
27,MORRIS,820,CHESTER TWP,30,BRAGG ELEMENTARY SCHOOL,Grade 4,LAL,70,2017-18
27,MORRIS,820,CHESTER TWP,30,BRAGG ELEMENTARY SCHOOL,Grade 5,LAL,71,2017-18
27,MORRIS,1090,DENVILLE TWP,50,LAKEVIEW ELEMENTARY SCHOOL,Grade 3,LAL,83,2017-18
27,MORRIS,1090,DENVILLE TWP,50,LAKEVIEW ELEMENTARY SCHOOL,Grade 4,LAL,84,2017-18
27,MORRIS,1090,DENVILLE TWP,50,LAKEVIEW ELEMENTARY SCHOOL,Grade 5,LAL,87,2017-18
27,MORRIS,1090,DENVILLE TWP,70,RIVERVIEW ELEMENTARY SCHOOL,Grade 3,LAL,82,2017-18
27,MORRIS,1090,DENVILLE TWP,70,RIVERVIEW ELEMENTARY SCHOOL,Grade 4,LAL,90,2017-18
27,MORRIS,1090,DENVILLE TWP,70,RIVERVIEW ELEMENTARY SCHOOL,Grade 5,LAL,94,2017-18
27,MORRIS,1090,DENVILLE TWP,80,VALLEYVIEW MIDDLE SCHOOL,Grade 6,LAL,76,2017-18
27,MORRIS,1090,DENVILLE TWP,80,VALLEYVIEW MIDDLE SCHOOL,Grade 7,LAL,89,2017-18
27,MORRIS,1090,DENVILLE TWP,80,VALLEYVIEW MIDDLE SCHOOL,Grade 8,LAL,86,2017-18
27,MORRIS,1110,DOVER TOWN,40,DOVER HIGH SCHOOL,Grade 9,LAL,49,2017-18
27,MORRIS,1110,DOVER TOWN,40,DOVER HIGH SCHOOL,Grade 10,LAL,50,2017-18
27,MORRIS,1110,DOVER TOWN,40,DOVER HIGH SCHOOL,Grade 11,LAL,24,2017-18
27,MORRIS,1110,DOVER TOWN,50,ACADEMY STREET ELEMENTARY SCHOOL,Grade 3,LAL,33,2017-18
27,MORRIS,1110,DOVER TOWN,50,ACADEMY STREET ELEMENTARY SCHOOL,Grade 4,LAL,54,2017-18
27,MORRIS,1110,DOVER TOWN,50,ACADEMY STREET ELEMENTARY SCHOOL,Grade 5,LAL,49,2017-18
27,MORRIS,1110,DOVER TOWN,50,ACADEMY STREET ELEMENTARY SCHOOL,Grade 6,LAL,83,2017-18
27,MORRIS,1110,DOVER TOWN,60,EAST DOVER ELEMENTARY SCHOOL,Grade 3,LAL,46,2017-18
27,MORRIS,1110,DOVER TOWN,60,EAST DOVER ELEMENTARY SCHOOL,Grade 4,LAL,52,2017-18
27,MORRIS,1110,DOVER TOWN,60,EAST DOVER ELEMENTARY SCHOOL,Grade 5,LAL,69,2017-18
27,MORRIS,1110,DOVER TOWN,60,EAST DOVER ELEMENTARY SCHOOL,Grade 6,LAL,73,2017-18
